sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,3399,487.915384722
2019,3400,521.706087088
2019,3401,613.309032407
2019,3402,793.911158176
2019,3403,1019.43598904
2019,3404,1095.44923468
2019,3405,1129.9493891
2019,3406,1149.1198192
2019,3407,1059.90358684
2019,3408,935.4801223
2019,3409,858.245408754
2019,3410,806.81704341
2019,3411,783.775661087
2019,3412,774.3747771
2019,3413,781.195026267
2019,3414,781.956349016
2019,3415,670.179232361
2019,3416,553.479681598
2019,3417,529.535010244
2019,3418,487.141569159
2019,3419,473.051244358
2019,3420,479.191382073
2019,3421,384.333391609
2019,3422,431.191121433
2019,3423,463.538480881
2019,3424,498.245768316
2019,3425,600.320801462
2019,3426,788.161603687
2019,3427,1053.16341819
2019,3428,1146.99387807
2019,3429,1165.70961447
2019,3430,1183.40539609
2019,3431,1094.55782586
2019,3432,959.811822032
2019,3433,882.577108487
2019,3434,832.439060553
2019,3435,804.052077531
2019,3436,792.070558723
2019,3437,786.909289083
2019,3438,785.367734127
2019,3439,699.678980776
2019,3440,578.643056318
2019,3441,520.319660066
2019,3442,464.380880541
2019,3443,437.484922015
2019,3444,424.739918708
2019,3445,335.185661221
2019,3446,368.889932209
2019,3447,418.50411503
2019,3448,458.465538959
2019,3449,546.609183387
2019,3450,739.850143652
2019,3451,1002.26650924
2019,3452,1127.60509042
2019,3453,1163.68197282
2019,3454,1165.70961447
2019,3455,1085.52560398
2019,3456,952.438579689
2019,3457,880.365135784
2019,3458,829.489763615
2019,3459,800.734118477
2019,3460,794.282531426
2019,3461,783.038336853
2019,3462,788.695999226
2019,3463,707.421335074
2019,3464,614.876494325
2019,3465,578.426576531
2019,3466,521.722663013
2019,3467,491.17531257
2019,3468,470.34385366
2019,3469,368.485063005
2019,3470,406.796210904
2019,3471,438.294729028
2019,3472,469.058559527
2019,3473,550.548669672
2019,3474,734.293386155
2019,3475,990.33968525
2019,3476,1099.16114455
2019,3477,1135.66365192
2019,3478,1150.59446766
2019,3479,1072.43809883
2019,3480,954.281890275
2019,3481,886.0793986
2019,3482,827.830784088
2019,3483,797.416159422
2019,3484,780.457702033
2019,3485,763.130582526
2019,3486,747.769015367
2019,3487,625.328650742
2019,3488,438.811461445
2019,3489,318.809527793
2019,3490,292.038856984
2019,3491,272.799105621
2019,3492,267.112171517
2019,3493,229.290640403
2019,3494,206.194088401
2019,3495,226.467287107
2019,3496,250.962908803
2019,3497,327.602270852
2019,3498,533.110682543
2019,3499,824.080211852
2019,3500,945.527144371
2019,3501,998.705675393
2019,3502,1032.62259017
2019,3503,979.719576359
2019,3504,896.770599998
2019,3505,818.982893276
2019,3506,745.250469844
2019,3507,717.600811057
2019,3508,703.591650604
2019,3509,701.011015784
2019,3510,676.981827689
2019,3511,530.05836539
2019,3512,353.511410451
2019,3513,191.377844714
2019,3514,163.559296916
2019,3515,158.043023327
2019,3516,155.066163477
2019,3517,120.655623866
2019,3518,80.5087285459
2019,3519,74.1943971268
2019,3520,95.1687129805
2019,3521,192.015038911
2019,3522,424.207290238
2019,3523,736.271833939
2019,3524,871.251193455
2019,3525,941.747378291
2019,3526,1004.60426927
2019,3527,951.885586513
2019,3528,840.54962713
2019,3529,782.11668156
2019,3530,746.356456195
2019,3531,725.342715517
2019,3532,711.517886123
2019,3533,711.517886123
2019,3534,719.470528753
2019,3535,640.780866774
2019,3536,547.15356333
2019,3537,510.056554641
2019,3538,475.665577586
2019,3539,441.202130128
2019,3540,412.642880951
2019,3541,319.843812662
2019,3542,340.511127785
2019,3543,376.661217766
2019,3544,415.219126492
2019,3545,494.864076659
2019,3546,681.183014413
2019,3547,952.868500302
2019,3548,1076.15294838
2019,3549,1099.90342655
2019,3550,1160.54834483
2019,3551,1089.0278941
2019,3552,954.281890275
2019,3553,867.093299566
2019,3554,824.328493975
2019,3555,799.443801067
2019,3556,785.434640615
2019,3557,783.775661087
2019,3558,771.579955266
2019,3559,663.525894882
2019,3560,579.550878565
2019,3561,536.13760472
2019,3562,478.985914027
2019,3563,456.594162486
2019,3564,432.922740052
2019,3565,339.633383317
2019,3566,371.951474128
2019,3567,412.374392724
2019,3568,451.220224034
2019,3569,537.844662528
2019,3570,732.77826333
2019,3571,1012.7356824
2019,3572,1129.03537822
2019,3573,1156.86172366
2019,3574,1185.06437562
2019,3575,1098.24444703
2019,3576,960.917808384
2019,3577,889.213026596
2019,3578,832.623391611
2019,3579,788.015275435
2019,3580,778.614391447
2019,3581,791.517565548
2019,3582,781.582869708
2019,3583,674.45839018
2019,3584,581.77486613
2019,3585,541.925549972
2019,3586,470.594144583
2019,3587,447.346354048
2019,3588,433.3652502
2019,3589,333.685217981
2019,3590,362.687842678
2019,3591,417.467440667
2019,3592,456.281794643
2019,3593,543.212527902
2019,3594,733.866271109
2019,3595,1003.59835699
2019,3596,1105.38720449
2019,3597,1128.29040958
2019,3598,1171.60820834
2019,3599,1092.53018421
2019,3600,966.447740141
2019,3601,901.194545404
2019,3602,842.945930892
2019,3603,817.508244808
2019,3604,790.595910255
2019,3605,799.07513895
2019,3606,790.844567422
2019,3607,696.766678141
2019,3608,584.815208644
2019,3609,551.233623336
2019,3610,490.11259659
2019,3611,457.749548516
2019,3612,450.460738302
2019,3613,331.457759644
2019,3614,377.138985283
2019,3615,432.603818085
2019,3616,481.024167884
2019,3617,566.007018106
2019,3618,744.553217613
2019,3619,1009.78184942
2019,3620,1117.09578337
2019,3621,1132.34569286
2019,3622,1179.71877492
2019,3623,1107.2766689
2019,3624,973.820982485
2019,3625,887.554047069
2019,3626,840.918289247
2019,3627,814.190285753
2019,3628,798.706476832
2019,3629,798.337814715
2019,3630,781.245909845
2019,3631,697.830712426
2019,3632,594.002970888
2019,3633,532.720252804
2019,3634,469.487905198
2019,3635,424.437044672
2019,3636,415.914823661
2019,3637,334.186149849
2019,3638,353.154941972
2019,3639,401.672129276
2019,3640,438.059401933
2019,3641,520.826527531
2019,3642,707.789616497
2019,3643,979.28116506
2019,3644,1077.75098823
2019,3645,1098.06011597
2019,3646,1156.86172366
2019,3647,1101.19374396
2019,3648,978.797921066
2019,3649,897.692255291
2019,3650,845.710896771
2019,3651,814.005954695
2019,3652,783.775661087
2019,3653,760.181285589
2019,3654,738.19544969
2019,3655,613.515243279
2019,3656,405.943339068
2019,3657,297.95647587
2019,3658,253.604814494
2019,3659,222.387268129
2019,3660,214.709155595
2019,3661,202.928209486
2019,3662,181.665333688
2019,3663,193.923716124
2019,3664,218.993727205
2019,3665,286.63186986
2019,3666,503.806542874
2019,3667,830.987301743
2019,3668,965.188759491
2019,3669,1001.47064127
2019,3670,1055.47964144
2019,3671,996.309371631
2019,3672,916.309692207
2019,3673,836.310012783
2019,3674,779.720377799
2019,3675,745.80346302
2019,3676,725.527046576
2019,3677,710.043237655
2019,3678,686.898401286
2019,3679,535.341314495
2019,3680,304.033971005
2019,3681,154.181805293
2019,3682,114.212193486
2019,3683,99.4818317921
2019,3684,109.92915891
2019,3685,91.2172025517
2019,3686,62.8231624333
2019,3687,61.9417815986
2019,3688,84.133657123
2019,3689,165.469092267
2019,3690,376.5062861
2019,3691,729.247619457
2019,3692,875.030287872
2019,3693,933.636811714
2019,3694,1022.11571983
2019,3695,977.876265773
2019,3696,875.756859319
2019,3697,810.319333523
2019,3698,761.840265116
2019,3699,740.457862321
2019,3700,741.563848672
2019,3701,738.245889618
2019,3702,729.451234749
2019,3703,665.417039996
2019,3704,589.541165807
2019,3705,571.834906625
2019,3706,527.156004111
2019,3707,491.137559167
2019,3708,493.160268067
2019,3709,412.733757838
2019,3710,451.138500482
2019,3711,515.245050084
2019,3712,582.396315741
2019,3713,697.365397769
2019,3714,858.350575249
2019,3715,1062.34782212
2019,3716,1146.9803512
2019,3717,1151.3317919
2019,3718,1201.10117772
2019,3719,1129.02773381
2019,3720,1003.49828292
2019,3721,918.890327027
2019,3722,863.222347336
2019,3723,832.070398436
2019,3724,808.844685054
2019,3725,818.614231159
2019,3726,777.109296611
2019,3727,635.603593057
2019,3728,639.483820632
2019,3729,659.142386972
2019,3730,579.222894334
2019,3731,538.144334564
2019,3732,515.686017009
2019,3733,425.645054306
2019,3734,481.156906306
2019,3735,536.019121335
2019,3736,593.267843244
2019,3737,688.939095753
2019,3738,842.102216559
2019,3739,1079.58677951
2019,3740,1170.58814111
2019,3741,1167.92158717
2019,3742,1221.37759416
2019,3743,1138.24428674
2019,3744,1017.87610549
2019,3745,928.291211015
2019,3746,862.853685219
2019,3747,842.024275599
2019,3748,814.005954695
2019,3749,817.508244808
2019,3750,810.231871178
2019,3751,754.421359545
2019,3752,688.40762026
2019,3753,646.877759676
2019,3754,561.317071224
2019,3755,526.820631324
2019,3756,518.131161246
2019,3757,425.235699102
2019,3758,457.402113919
2019,3759,506.685919115
2019,3760,553.130772921
2019,3761,642.529027552
2019,3762,815.57458896
2019,3763,1057.94163037
2019,3764,1142.84432838
2019,3765,1145.80186014
2019,3766,1189.67265208
2019,3767,1107.82966207
2019,3768,996.678033749
2019,3769,902.853524931
2019,3770,862.853685219
2019,3771,819.535886452
2019,3772,795.757179895
2019,3773,793.913869309
2019,3774,757.818502264
2019,3775,621.06898351
2019,3776,441.717716024
2019,3777,289.110806132
2019,3778,232.081272855
2019,3779,204.723166832
2019,3780,184.525831144
2019,3781,154.366108505
2019,3782,124.362910261
2019,3783,130.973514645
2019,3784,159.779296636
2019,3785,249.360817055
2019,3786,464.3375191
2019,3787,782.222803692
2019,3788,920.556866625
2019,3789,963.498443204
2019,3790,1029.12030006
2019,3791,987.645811878
2019,3792,916.309692207
2019,3793,832.070398436
2019,3794,782.669674736
2019,3795,754.098360656
2019,3796,749.305753133
2019,3797,740.089200204
2019,3798,743.573564879
2019,3799,645.752119699
2019,3800,504.098898323
2019,3801,434.008532676
2019,3802,384.778457115
2019,3803,363.38142787
2019,3804,355.084733977
2019,3805,298.982894499
2019,3806,315.631417662
2019,3807,338.889704857
2019,3808,374.22786966
2019,3809,464.374594921
2019,3810,649.467122746
2019,3811,938.47390191
2019,3812,1063.37308132
2019,3813,1084.23528657
2019,3814,1118.52086347
2019,3815,1057.50728308
2019,3816,938.982412413
2019,3817,855.111780758
2019,3818,803.499084356
2019,3819,784.881647439
2019,3820,759.812623472
2019,3821,740.457862321
2019,3822,725.779652467
2019,3823,602.264916304
2019,3824,399.918692187
2019,3825,249.698254872
2019,3826,234.23089704
2019,3827,202.608534607
2019,3828,212.325035384
2019,3829,192.261178386
2019,3830,163.119676679
2019,3831,173.979614136
2019,3832,213.772642477
2019,3833,298.168444904
2019,3834,501.407302523
2019,3835,818.140503167
2019,3836,944.55390263
2019,3837,983.037535414
2019,3838,1036.30921134
2019,3839,987.46148082
2019,3840,909.48944304
2019,3841,835.941350666
2019,3842,762.761920409
2019,3843,734.374937388
2019,3844,722.946411756
2019,3845,707.831264952
2019,3846,683.246787544
2019,3847,552.838991339
2019,3848,350.797440609
2019,3849,178.963359607
2019,3850,124.274988527
2019,3851,104.118061684
2019,3852,109.759141943
2019,3853,91.0367951965
2019,3854,56.9949207967
2019,3855,55.1626753558
2019,3856,70.5254795681
2019,3857,158.348880632
2019,3858,400.373941995
2019,3859,697.148529756
2019,3860,860.013943519
2019,3861,914.282050563
2019,3862,997.046695866
2019,3863,949.489282752
2019,3864,854.743118641
2019,3865,797.231828364
2019,3866,757.784981827
2019,3867,734.374937388
2019,3868,722.209087521
2019,3869,725.895708693
2019,3870,711.756237247
2019,3871,648.286741268
2019,3872,540.951417569
2019,3873,523.569681666
2019,3874,470.189943948
2019,3875,450.135965083
2019,3876,440.132710168
2019,3877,351.449277531
2019,3878,389.178669684
2019,3879,420.115400603
2019,3880,456.572013364
2019,3881,537.15346091
2019,3882,694.021518839
2019,3883,992.417423256
2019,3884,1113.20489071
2019,3885,1112.43793854
2019,3886,1179.16578174
2019,3887,1109.11997948
2019,3888,988.567467171
2019,3889,900.088559052
2019,3890,852.715476997
2019,3891,820.088879628
2019,3892,799.07513895
2019,3893,804.052077531
2019,3894,790.648390191
2019,3895,704.672442147
2019,3896,589.972332756
2019,3897,556.289480172
2019,3898,494.01987146
2019,3899,462.582511748
2019,3900,459.274574495
2019,3901,352.033048264
2019,3902,383.817945751
2019,3903,429.180724282
2019,3904,466.206853007
2019,3905,542.076348218
2019,3906,713.017558423
2019,3907,1002.59744297
2019,3908,1121.30279888
2019,3909,1121.47016041
2019,3910,1175.47916057
2019,3911,1105.24902725
2019,3912,988.936129288
2019,3913,908.567787747
2019,3914,854.9274497
2019,3915,819.904548569
2019,3916,810.68799564
2019,3917,808.844685054
2019,3918,792.483718984
2019,3919,678.485360737
2019,3920,559.920069117
2019,3921,509.044662914
2019,3922,457.858891211
2019,3923,425.420761147
2019,3924,412.835974831
2019,3925,315.003173807
2019,3926,341.040566095
2019,3927,378.204169182
2019,3928,417.29989162
2019,3929,500.036349026
2019,3930,689.777815193
2019,3931,989.791587422
2019,3932,1132.43544825
2019,3933,1150.77879872
2019,3934,1172.52986364
2019,3935,1086.44725928
2019,3936,965.710415907
2019,3937,908.567787747
2019,3938,863.406678394
2019,3939,831.148743143
2019,3940,806.632712351
2019,3941,808.660353996
2019,3942,811.628832257
2019,3943,714.122894502
2019,3944,593.128587827
2019,3945,545.59564526
2019,3946,490.11640474
2019,3947,459.704404306
2019,3948,445.763040734
2019,3949,348.013331609
2019,3950,377.799852994
2019,3951,406.646406228
2019,3952,440.448729848
2019,3953,517.274719092
2019,3954,675.129823693
2019,3955,986.467046129
2019,3956,1123.7663153
2019,3957,1126.26276793
2019,3958,1183.95838927
2019,3959,1100.08775761
2019,3960,981.747218004
2019,3961,893.268309885
2019,3962,839.996633955
2019,3963,815.664934222
2019,3964,806.079719176
2019,3965,809.213347172
2019,3966,787.999674248
2019,3967,703.018839014
2019,3968,595.639182766
2019,3969,552.872159464
2019,3970,485.270476929
2019,3971,451.737478794
2019,3972,437.943814378
2019,3973,354.723828734
2019,3974,384.966109089
2019,3975,412.811107849
2019,3976,436.91252569
2019,3977,505.506965575
2019,3978,670.062176914
2019,3979,970.82506332
2019,3980,1093.20452257
2019,3981,1105.80202043
2019,3982,1152.25344719
2019,3983,1086.26292822
2019,3984,976.585948363
2019,3985,895.664613646
2019,3986,848.291531591
2019,3987,811.97831305
2019,3988,780.089039916
2019,3989,781.748019443
2019,3990,754.525775684
2019,3991,599.18735457
2019,3992,393.108077401
2019,3993,273.910008978
2019,3994,238.760786338
2019,3995,222.776429874
2019,3996,227.371791802
2019,3997,208.091019255
2019,3998,160.415031955
2019,3999,188.57808731
2019,4000,216.916992052
2019,4001,290.067422175
2019,4002,495.735657248
2019,4003,837.341904527
2019,4004,994.6665494
2019,4005,1012.53050479
2019,4006,1037.96819087
2019,4007,983.221866472
2019,4008,903.222187048
2019,4009,823.775500799
2019,4010,754.83568489
2019,4011,724.605391283
2019,4012,717.232148939
2019,4013,706.909609659
2019,4014,684.071011827
2019,4015,533.923491389
2019,4016,320.223098832
2019,4017,152.447578181
2019,4018,93.1853757691
2019,4019,97.2628582219
2019,4020,114.524833195
2019,4021,97.5035023873
2019,4022,59.6951919796
2019,4023,65.7084706402
2019,4024,83.8055475186
2019,4025,167.674932569
2019,4026,378.517236266
2019,4027,707.163933919
2019,4028,860.6420468
2019,4029,926.263569371
2019,4030,1008.29089044
2019,4031,957.415518271
2019,4032,873.729217675
2019,4033,801.287111653
2019,4034,761.471602999
2019,4035,740.642193379
2019,4036,732.347295743
2019,4037,729.397998806
2019,4038,732.572260565
2019,4039,669.992636375
2019,4040,581.831022924
2019,4041,560.69864591
2019,4042,511.888172273
2019,4043,482.664269163
2019,4044,475.403659221
2019,4045,382.175129708
2019,4046,401.537985111
2019,4047,442.561394033
2019,4048,477.87009649
2019,4049,553.169991391
2019,4050,714.975919288
2019,4051,996.207132981
2019,4052,1109.92252641
2019,4053,1121.10149829
2019,4054,1183.95838927
2019,4055,1102.85272349
2019,4056,978.429258949
2019,4057,895.11162047
2019,4058,844.973572536
2019,4059,814.927609988
2019,4060,795.757179895
2019,4061,792.254889782
2019,4062,803.429041381
2019,4063,728.994707397
2019,4064,638.61784418
2019,4065,596.019747554
2019,4066,537.599582403
2019,4067,500.538639958
2019,4068,475.704715074
2019,4069,376.079993109
2019,4070,426.880367632
2019,4071,438.669351763
2019,4072,461.133101942
2019,4073,532.292997182
2019,4074,700.379623603
2019,4075,988.718787223
2019,4076,1097.49793515
2019,4077,1107.82966207
2019,4078,1183.03673397
2019,4079,1110.96329007
2019,4080,977.876265773
2019,4081,877.415838847
2019,4082,825.434480327
2019,4083,797.969152598
2019,4084,799.996794242
2019,4085,805.158063883
2019,4086,793.139660138
2019,4087,711.421951657
2019,4088,616.591568228
2019,4089,559.079262991
2019,4090,502.989700959
2019,4091,466.948685169
2019,4092,453.422331249
2019,4093,356.668659629
2019,4094,402.878148943
2019,4095,424.192333135
2019,4096,454.591169092
2019,4097,527.860201517
2019,4098,704.205487278
2019,4099,995.451380335
2019,4100,1094.38410701
2019,4101,1102.29973032
2019,4102,1174.37317422
2019,4103,1101.56240608
2019,4104,984.327852824
2019,4105,896.40193788
2019,4106,843.498924068
2019,4107,816.586589515
2019,4108,805.158063883
2019,4109,798.890807891
2019,4110,789.764710126
2019,4111,702.738282789
2019,4112,587.832924082
2019,4113,555.726911939
2019,4114,500.960294267
2019,4115,467.978608604
2019,4116,455.271186918
2019,4117,362.123396937
2019,4118,381.012989656
2019,4119,416.36658077
2019,4120,453.469584648
2019,4121,535.956235272
2019,4122,707.111154539
2019,4123,988.677369338
2019,4124,1087.82416747
2019,4125,1080.5486654
2019,4126,1155.20274413
2019,4127,1098.7974402
2019,4128,980.272569535
2019,4129,884.236088014
2019,4130,841.655613482
2019,4131,807.185705527
2019,4132,804.973732824
2019,4133,800.36545636
2019,4134,784.548074002
2019,4135,702.073744409
2019,4136,594.237769989
2019,4137,561.035574565
